year, month, day, sat, rainfall volume (mm), runoff volume (mm), sediment yield (kg/ha)
0218,10,22,      0.2500,      5.6000,      0.0002,      0.0000
0218,12,01,      0.2500,      1.6000,      0.0000,      0.0000
0219,04,01,      0.2500,      3.1542,      0.0000,      0.0000
0219,04,02,      0.2500,      1.7000,      0.0000,      0.0000
0219,04,03,      0.2500,      3.4000,      0.0000,      0.0000
0219,04,10,      0.2500,      6.8000,      0.0009,      0.0000
0219,04,15,      0.2500,      4.0000,      0.0017,      0.0000
0219,04,22,      0.2500,      4.7000,      0.0002,      0.0000
0219,05,05,      0.2500,     17.9000,      4.1312,    351.5826
0219,05,06,      0.2500,      3.1000,      0.0000,      0.0000
0219,05,09,      0.2500,     15.3000,      0.0039,      0.0000
0219,05,10,      0.2500,     39.4000,     18.6026,   1792.9291
0219,05,20,      0.2500,     21.4000,      2.5290,    206.3901
0219,05,21,      0.2500,      4.3000,      0.0000,      0.0000
0219,05,22,      0.2500,     21.8000,      3.9030,    337.2277
0219,06,28,      0.2500,      5.3000,      0.0023,      0.0000
0219,06,30,      0.2500,     12.2000,      1.5052,    177.3460
0219,07,02,      0.2500,      4.5000,      0.0000,      0.0000
0219,07,07,      0.2500,      3.1000,      0.0001,      0.0000
0219,07,13,      0.2500,      3.4000,      0.0002,      0.0000
0219,07,24,      0.2500,     17.5000,      4.7549,    450.8100
0219,07,26,      0.2500,      3.1000,      0.0010,      0.0000
0219,08,07,      0.2500,      1.5000,      0.0000,      0.0000
0219,09,06,      0.2500,      7.0000,      0.0022,      0.0000
0219,09,09,      0.2500,     12.2000,      1.9798,    218.3931
0219,09,14,      0.2500,      7.3000,      0.0037,      0.0000
0219,09,15,      0.2500,      3.8000,      0.0002,      0.0000
0219,09,16,      0.2500,      3.1000,      0.0000,      0.0000
0219,09,22,      0.2500,      7.1000,      0.0872,     27.6797
0219,09,29,      0.2500,     11.5000,      1.6302,    214.2504
0219,10,04,      0.2500,     13.6517,      0.0303,      8.5852
0219,10,10,      0.2500,     15.6000,      2.1239,    223.7987
0219,10,16,      0.2500,     14.4190,      0.0099,      0.0000
0220,03,18,      0.2500,     34.9000,     12.9069,   1094.8599
0220,04,01,      0.2500,      2.9000,      0.0000,      0.0000
0220,04,10,      0.2500,     10.2000,      0.4081,     76.4718
0220,04,15,      0.2500,      2.2000,      0.0000,      0.0000
0220,04,16,      0.2500,     14.7000,      3.1297,    338.5853
0220,05,05,      0.2500,      6.6000,      0.0000,      0.0000
0220,05,06,      0.2500,     27.1000,      8.0452,    737.1369
0220,05,16,      0.2500,      4.6000,      0.0000,      0.0000
0220,05,17,      0.2500,     24.2000,      4.1500,    343.6777
0220,05,18,      0.2500,      3.3000,      0.0000,      0.0000
0220,05,20,      0.2500,      5.2000,      0.0000,      0.0000
0220,05,29,      0.2500,     20.7000,      5.5354,    451.4393
0220,06,02,      0.2500,      3.9000,      0.0003,      0.0000
0220,06,03,      0.2500,      1.7000,      0.0000,      0.0000
0220,06,11,      0.2500,      2.2000,      0.0000,      0.0000
0220,06,13,      0.2500,      2.6000,      0.0001,      0.0000
0220,06,17,      0.2500,      8.1000,      0.1493,     48.3816
0220,06,18,      0.2500,      4.0000,      0.0000,      0.0000
0220,06,22,      0.2500,     23.0000,      8.9267,    937.3801
0220,07,01,      0.2500,     11.6000,      2.3470,    278.4193
0220,07,02,      0.2500,     29.0000,     15.8069,   2047.4562
0220,07,03,      0.2500,      8.8000,      0.0446,     21.2997
0220,07,09,      0.2500,      2.2000,      0.0000,      0.0000
0220,07,10,      0.2500,      6.3000,      0.0046,      0.0000
0220,07,11,      0.2500,      3.0000,      0.0000,      0.0000
0220,08,12,      0.2500,      8.6000,      0.1448,     35.0364
0220,08,14,      0.2500,      1.6000,      0.0000,      0.0000
0220,08,20,      0.2500,      3.1000,      0.0011,      0.0000
0220,09,09,      0.2500,     14.4000,      0.2123,     37.5349
0220,09,10,      0.2500,      8.2000,      0.1296,     30.8617
0220,09,11,      0.2500,      3.0000,      0.0001,      0.0000
0220,09,30,      0.2500,      6.3000,      0.0004,      0.0000
0220,12,20,      0.2500,      1.3000,      0.0000,      0.0000
0221,03,06,      0.2500,      6.6000,      0.0008,      0.0000
0221,03,10,      0.2500,      1.3000,      0.0000,      0.0000
0221,04,20,      0.2500,     12.9000,      2.0840,    284.7429
0221,04,25,      0.2500,     29.5245,     10.7308,    929.5444
0221,05,04,      0.2500,     12.9000,      0.0213,      4.5923
0221,05,13,      0.2500,     14.9000,      0.0421,     13.3941
0221,05,14,      0.2500,      7.6000,      0.0011,      0.0000
0221,05,18,      0.2500,     19.1000,      4.7979,    445.0702
0221,05,24,      0.2500,     13.3000,      0.0009,      0.0000
0221,05,29,      0.2500,      9.7000,      0.0008,      0.0000
0221,06,01,      0.2500,     12.1000,      0.4955,     89.3348
0221,06,02,      0.2500,      2.2000,      0.0000,      0.0000
0221,06,07,      0.2500,      1.2000,      0.0000,      0.0000
0221,06,16,      0.2500,      8.5000,      0.0044,      0.0000
0221,06,23,      0.2500,     25.3000,     16.1918,   3577.6338
0221,06,29,      0.2500,     14.4000,      0.8325,    114.4550
0221,07,17,      0.2500,      4.6000,      0.0019,      0.0000
0221,07,18,      0.2500,      3.9000,      0.0000,      0.0000
0221,08,06,      0.2500,      3.5000,      0.0001,      0.0000
0221,08,14,      0.2500,     18.2000,      5.3130,    658.4485
0221,09,18,      0.2500,      2.8000,      0.0000,      0.0000
0221,10,13,      0.2500,      3.4000,      0.0000,      0.0000
0221,10,19,      0.2500,     14.7958,      0.0234,      3.2633
0222,04,11,      0.2500,      3.6000,      0.0001,      0.0000
0222,04,18,      0.2500,     15.4000,      1.1232,    140.6495
0222,04,19,      0.2500,      3.8000,      0.0001,      0.0000
0222,05,06,      0.2500,     13.5000,      0.5666,     78.6397
0222,05,07,      0.2500,      6.1000,      0.0000,      0.0000
0222,05,10,      0.2500,      8.1000,      0.0000,      0.0000
0222,05,20,      0.2500,     11.7000,      0.0179,      4.7995
0222,05,25,      0.2500,     13.1000,      0.0075,      0.0000
0222,06,17,      0.2500,     14.3000,      5.5698,    850.0073
0222,06,30,      0.2500,      3.7000,      0.0002,      0.0000
0222,07,14,      0.2500,      7.2000,      0.2554,     74.9244
0222,08,03,      0.2500,      4.2000,      0.0020,      0.0000
0222,09,02,      0.2500,     10.9000,      0.0551,     21.3660
0222,09,13,      0.2500,      5.1000,      0.0019,      0.0000
0222,09,23,      0.2500,     18.1000,      3.8424,    328.9473
0223,02,06,      0.2500,      3.2000,      0.0002,      0.0000
0223,03,30,      0.2500,      3.6284,      0.0000,      0.0000
0223,04,01,      0.2500,      1.9901,      0.0000,      0.0000
0223,04,12,      0.2500,     28.7000,      8.2022,    661.4415
0223,04,27,      0.2500,      4.1000,      0.0000,      0.0000
0223,04,29,      0.2500,      8.9000,      1.2020,    230.4000
0223,05,09,      0.2500,      7.5000,      0.0002,      0.0000
0223,06,13,      0.2500,      9.4000,      0.7324,    113.8344
0223,06,19,      0.2500,     24.2000,      5.5096,    500.0869
0223,06,20,      0.2500,      1.8000,      0.0000,      0.0000
0223,06,21,      0.2500,     14.6000,      1.3544,    146.0883
0223,07,08,      0.2500,     12.7000,      1.2837,    162.4707
0223,08,03,      0.2500,      7.7000,      0.0060,      0.0000
0223,08,13,      0.2500,      5.3000,      0.0021,      0.0000
0223,09,09,      0.2500,     10.2000,      1.3707,    176.2046
0223,09,14,      0.2500,     24.4000,      0.2013,     29.5348
0223,09,22,      0.2500,     24.9000,      6.0781,    433.5464
0223,11,07,      0.2500,      8.0000,      1.0371,    226.5093
0223,11,21,      0.2500,      3.1000,      0.0000,      0.0000
0224,03,16,      0.2500,     10.1000,      1.2228,    159.0429
0224,04,06,      0.2500,      4.9000,      0.0000,      0.0000
0224,05,02,      0.2500,      6.4000,      0.0005,      0.0000
0224,05,03,      0.2500,     11.1000,      0.0001,      0.0000
0224,05,29,      0.2500,     15.9000,      0.0500,     10.7947
0224,06,09,      0.2500,      3.1000,      0.0000,      0.0000
0224,06,23,      0.2500,      4.7000,      0.0000,      0.0000
0224,06,25,      0.2500,      2.7000,      0.0000,      0.0000
0224,06,28,      0.2500,      1.4000,      0.0000,      0.0000
0224,06,30,      0.2500,      4.4000,      0.0000,      0.0000
0224,07,03,      0.2500,      3.8000,      0.0001,      0.0000
0224,07,09,      0.2500,      4.1000,      0.0014,      0.0000
0224,08,09,      0.2500,      2.8000,      0.0001,      0.0000
0224,08,11,      0.2500,      6.0000,      0.0009,      0.0000
0224,09,08,      0.2500,      3.2000,      0.0001,      0.0000
0224,09,11,      0.2500,     11.2000,      1.2341,    137.0117
0224,10,01,      0.2500,      6.2000,      0.0000,      0.0000
0224,10,08,      0.2500,      6.9000,      0.0004,      0.0000
0224,10,13,      0.2500,     13.9000,      0.5701,     90.3130
0225,02,02,      0.2500,      3.0000,      0.0000,      0.0000
0225,02,21,      0.2500,      2.7000,      0.0000,      0.0000
0225,03,19,      0.2500,      9.5974,      0.0012,      0.0000
0225,03,20,      0.2500,      2.8000,      0.0000,      0.0000
0225,04,01,      0.2500,      2.2000,      0.0000,      0.0000
0225,04,19,      0.2500,      4.1000,      0.0000,      0.0000
0225,04,21,      0.2500,      8.5918,      0.0274,     15.9857
0225,04,23,      0.2500,      4.0728,      0.0000,      0.0000
0225,04,30,      0.2500,     28.7447,      8.4044,    682.9426
0225,05,06,      0.2500,      9.8000,      0.0293,     13.1014
0225,05,21,      0.2500,      3.0000,      0.0000,      0.0000
0225,05,28,      0.2500,     15.2000,      0.0015,      0.0000
0225,06,01,      0.2500,      6.0000,      0.0214,     13.9535
0225,06,02,      0.2500,      3.9000,      0.0003,      0.0000
0225,06,08,      0.2500,      3.0000,      0.0000,      0.0000
0225,06,11,      0.2500,      2.5000,      0.0000,      0.0000
0225,06,25,      0.2500,      5.3000,      0.0010,      0.0000
0225,06,29,      0.2500,      7.4000,      0.0192,      8.9386
0225,07,12,      0.2500,      6.0000,      0.0065,      1.7098
0225,09,06,      0.2500,     15.7000,      0.7103,     64.3697
0225,10,01,      0.2500,     15.8000,      0.0111,      0.0000
0225,10,16,      0.2500,      7.7000,      0.0172,      8.8773
0225,11,28,      0.2500,      4.9000,      0.0008,      0.0000
0226,02,18,      0.2500,      3.7000,      0.0003,      0.0000
0226,03,10,      0.2500,      2.3000,      0.0000,      0.0000
0226,04,03,      0.2500,     14.7000,      1.4713,    183.3868
0226,04,27,      0.2500,      1.5000,      0.0000,      0.0000
0226,04,28,      0.2500,      9.2000,      0.0010,      0.0000
0226,04,30,      0.2500,      6.1701,      0.0020,      0.0000
0226,05,06,      0.2500,      9.5000,      0.0001,      0.0000
0226,05,09,      0.2500,     15.8000,      1.8478,    165.9667
0226,05,19,      0.2500,     11.0000,      0.0020,      0.0000
0226,05,22,      0.2500,      6.8000,      0.0007,      0.0000
0226,05,28,      0.2500,      9.8000,      0.0050,      0.0000
0226,06,03,      0.2500,      8.1000,      0.0495,     24.1685
0226,06,04,      0.2500,      6.4000,      0.0009,      0.0000
0226,06,05,      0.2500,      3.0000,      0.0000,      0.0000
0226,06,07,      0.2500,     12.3000,      3.0382,    460.7979
0226,06,10,      0.2500,     13.6000,      0.7613,    111.4949
0226,06,18,      0.2500,      4.8000,      0.0004,      0.0000
0226,06,23,      0.2500,     17.7000,      5.8547,    644.2273
0226,07,01,      0.2500,      5.2000,      0.0007,      0.0000
0226,07,05,      0.2500,      4.3000,      0.0000,      0.0000
0226,08,06,      0.2500,      5.9000,      0.1245,     48.3867
0226,09,03,      0.2500,      7.0000,      0.0010,      0.0000
0226,09,09,      0.2500,      4.6000,      0.0000,      0.0000
0226,09,20,      0.2500,      7.6000,      0.0012,      0.0000
0226,09,25,      0.2500,      9.1000,      0.0403,     16.3967
0226,10,01,      0.2500,      3.5000,      0.0001,      0.0000
0226,10,02,      0.2500,     12.0000,      0.0936,     26.0791
0227,04,14,      0.2500,      4.3000,      0.0000,      0.0000
0227,05,10,      0.2500,      7.9000,      0.0014,      0.0000
0227,05,13,      0.2500,     19.3000,      1.9924,    176.7769
0227,05,18,      0.2500,     13.1000,      0.0024,      0.0000
0227,05,19,      0.2500,     29.2000,      9.5781,    832.6821
0227,05,20,      0.2500,      7.1000,      0.0049,      0.0000
0227,05,27,      0.2500,      9.2000,      0.0000,      0.0000
0227,05,29,      0.2500,     27.1000,      4.1698,    307.0978
0227,06,02,      0.2500,      8.4000,      0.0097,      2.2029
0227,06,03,      0.2500,      6.0000,      0.0002,      0.0000
0227,06,04,      0.2500,     10.4000,      0.0020,      0.0000
0227,06,05,      0.2500,      7.6000,      0.0008,      0.0000
0227,06,18,      0.2500,      2.5000,      0.0000,      0.0000
0227,07,04,      0.2500,     11.8000,      1.1856,    142.3164
0227,07,09,      0.2500,     31.3000,     19.0239,   2471.5491
0227,07,14,      0.2500,      2.6000,      0.0001,      0.0000
0227,07,16,      0.2500,      9.7000,      2.0605,    388.8223
0227,07,26,      0.2500,      5.5000,      0.0004,      0.0000
0227,09,12,      0.2500,      4.6000,      0.0013,      0.0000
0227,09,20,      0.2500,      8.4000,      0.0015,      0.0000
0227,09,21,      0.2500,      5.0000,      0.0000,      0.0000
0227,09,22,      0.2500,      4.3000,      0.0001,      0.0000
0227,10,05,      0.2500,      1.7000,      0.0000,      0.0000
0227,10,24,      0.2500,      9.3000,      0.0006,      0.0000
0227,10,25,      0.2500,     27.2000,      8.0182,    723.8134
0227,11,20,      0.2500,     13.1250,      0.0001,      0.0000
0228,03,09,      0.2500,      5.4921,      0.0002,      0.0000
0228,04,03,      0.2500,      7.7000,      0.0161,      7.6946
0228,04,16,      0.2500,      6.0000,      0.0000,      0.0000
0228,04,24,      0.2500,      3.2000,      0.0000,      0.0000
0228,04,26,      0.2500,     38.7000,     19.7349,   1996.3937
0228,05,06,      0.2500,     14.1000,      0.1356,     27.0524
0228,05,07,      0.2500,      2.2000,      0.0000,      0.0000
0228,05,08,      0.2500,     11.7000,      0.0142,      0.7892
0228,05,13,      0.2500,     21.2000,      1.0720,    114.1065
0228,05,14,      0.2500,      5.2000,      0.0000,      0.0000
0228,05,25,      0.2500,      7.7000,      0.0000,      0.0000
0228,05,29,      0.2500,      5.6000,      0.0000,      0.0000
0228,06,07,      0.2500,      3.7000,      0.0004,      0.0000
0228,06,08,      0.2500,      5.2000,      0.0000,      0.0000
0228,06,10,      0.2500,      1.1000,      0.0000,      0.0000
0228,06,16,      0.2500,      7.3000,      0.3202,     85.4973
0228,06,17,      0.2500,      6.0000,      0.0012,      0.0000
0228,06,23,      0.2500,      3.5000,      0.0001,      0.0000
0228,06,24,      0.2500,      9.2000,      0.0095,      2.3190
0228,06,25,      0.2500,     24.8000,      8.4316,    778.9282
0228,06,29,      0.2500,      4.1000,      0.0000,      0.0000
0228,07,31,      0.2500,      5.5000,      0.0000,      0.0000
0228,08,06,      0.2500,      3.6000,      0.0000,      0.0000
0228,08,09,      0.2500,      2.2000,      0.0000,      0.0000
0228,08,10,      0.2500,     10.9000,      3.2459,    491.5023
0228,08,29,      0.2500,      4.5000,      0.0005,      0.0000
0228,08,31,      0.2500,      2.4000,      0.0001,      0.0000
0228,09,03,      0.2500,      7.6000,      0.0020,      0.0000
0228,10,04,      0.2500,      8.8000,      0.0040,      0.0000
0228,10,08,      0.2500,      2.4000,      0.0000,      0.0000
0228,11,15,      0.2500,      7.3000,      0.0066,      0.7917
0228,11,27,      0.2500,      4.5000,      0.0000,      0.0000
0228,12,19,      0.2500,      5.2000,      0.0116,      7.7485
0229,03,21,      0.2500,      1.9000,      0.0000,      0.0000
0229,04,10,      0.2500,      2.7742,      0.0008,      0.0000
0229,05,07,      0.2500,     14.6000,      0.0026,      0.0000
0229,05,23,      0.2500,     21.1000,      7.3088,    787.6435
0229,06,02,      0.2500,      8.5000,      0.0025,      0.0000
0229,06,20,      0.2500,     39.0000,     21.7429,   2565.4072
0229,06,21,      0.2500,      2.3000,      0.0000,      0.0000
0229,06,27,      0.2500,      3.4000,      0.0002,      0.0000
0229,07,01,      0.2500,      1.6000,      0.0000,      0.0000
0229,07,11,      0.2500,      8.2000,      0.0132,      4.1346
0229,07,14,      0.2500,      3.5000,      0.0002,      0.0000
0229,07,15,      0.2500,      1.9000,      0.0000,      0.0000
0229,07,16,      0.2500,     13.0000,      2.2021,    246.1570
0229,07,22,      0.2500,      6.6000,      0.0001,      0.0000
0229,07,23,      0.2500,      2.3000,      0.0002,      0.0000
0229,08,11,      0.2500,      6.6000,      0.1204,     38.1951
0229,09,17,      0.2500,     10.3000,      0.0025,      0.0000
0229,09,21,      0.2500,     17.5000,      3.8503,    394.6007
0229,09,29,      0.2500,      5.1000,      0.0001,      0.0000
0229,10,11,      0.2500,      9.5000,      0.0005,      0.0000
0230,04,01,      0.2500,     16.3000,      0.0593,     16.6117
0230,04,05,      0.2500,     27.5000,      6.3904,    562.9575
0230,04,15,      0.2500,      6.0000,      0.0013,      0.0000
0230,04,24,      0.2500,      2.2000,      0.0000,      0.0000
0230,05,08,      0.2500,     24.8000,     10.6298,   1177.7592
0230,05,11,      0.2500,      7.8000,      0.0000,      0.0000
0230,05,16,      0.2500,     21.7000,      4.3485,    409.4647
0230,05,29,      0.2500,     11.3000,      0.0034,      0.0000
0230,06,06,      0.2500,      1.7000,      0.0000,      0.0000
0230,06,27,      0.2500,      6.9000,      0.0112,      1.6993
0230,06,30,      0.2500,      6.4000,      0.0016,      0.0000
0230,07,01,      0.2500,      4.0000,      0.0004,      0.0000
0230,07,08,      0.2500,      7.1000,      0.3099,     74.3631
0230,07,11,      0.2500,      9.4000,      0.7131,    134.2556
0230,07,15,      0.2500,     14.0000,      3.2322,    396.7419
0230,07,23,      0.2500,     11.5000,      2.6601,    418.6283
0230,07,27,      0.2500,      4.2000,      0.0010,      0.0000
0230,08,06,      0.2500,      1.3000,      0.0000,      0.0000
0230,08,07,      0.2500,      6.6000,      0.0132,      7.5340
0230,08,08,      0.2500,     31.7000,     20.9258,   4117.4390
0230,08,10,      0.2500,      2.3000,      0.0000,      0.0000
0230,08,12,      0.2500,      6.0000,      0.0125,      5.2000
0230,09,02,      0.2500,     11.5000,      0.7542,    115.8779
0230,09,03,      0.2500,      5.7000,      0.0003,      0.0000
0230,10,03,      0.2500,     13.6000,      0.0135,      0.0000
0231,04,23,      0.2500,      9.6000,      0.2808,     52.7960
0231,05,01,      0.2500,     10.3927,      0.0282,     11.5632
0231,05,07,      0.2500,      9.9000,      0.0006,      0.0000
0231,05,12,      0.2500,     17.1000,      0.0221,      0.0000
0231,05,21,      0.2500,      5.3000,      0.0000,      0.0000
0231,05,23,      0.2500,     23.7000,      1.0116,     97.4394
0231,06,05,      0.2500,      6.4000,      0.0016,      0.0000
0231,06,09,      0.2500,     14.7000,      4.0481,    504.0599
0231,06,10,      0.2500,     29.8000,     17.9707,   2380.4639
0231,06,24,      0.2500,     20.3000,      5.0334,    439.5618
0231,07,02,      0.2500,      3.4000,      0.0022,      0.7652
0231,07,09,      0.2500,      2.7000,      0.0000,      0.0000
0231,07,13,      0.2500,     11.9000,      0.6245,     89.5306
0231,07,22,      0.2500,      4.8000,      0.0090,      5.2721
0231,07,24,      0.2500,      9.9000,      3.2573,    656.1503
0231,07,31,      0.2500,      5.5000,      0.0083,      3.1387
0231,08,18,      0.2500,     16.8000,      2.3235,    256.2540
0231,08,22,      0.2500,      8.6000,      1.6955,    339.4144
0231,08,29,      0.2500,      4.8000,      0.0005,      0.0000
0231,09,17,      0.2500,      3.5000,      0.0000,      0.0000
0231,09,28,      0.2500,     11.4000,      1.6063,    180.3643
0231,10,10,      0.2500,     11.8000,      0.0552,     18.0704
0231,11,09,      0.2500,      5.8000,      0.0009,      0.0000
0231,11,10,      0.2500,      2.0000,      0.0000,      0.0000
0231,11,20,      0.2500,      3.7000,      0.0001,      0.0000
0231,11,21,      0.2500,      1.4000,      0.0000,      0.0000
0231,11,27,      0.2500,      4.4000,      0.0002,      0.0000
0232,03,19,      0.2500,      9.0000,      0.0251,     11.3633
0232,03,30,      0.2500,      6.5000,      0.0003,      0.0000
0232,05,05,      0.2500,      7.3000,      0.0000,      0.0000
0232,05,15,      0.2500,     10.4000,      0.0304,     13.8000
0232,06,02,      0.2500,      2.8000,      0.0000,      0.0000
0232,06,08,      0.2500,      8.8000,      0.0334,     16.1326
0232,06,09,      0.2500,      3.6000,      0.0004,      0.0000
0232,06,11,      0.2500,      1.3000,      0.0000,      0.0000
0232,06,15,      0.2500,      5.6000,      0.0020,      0.0000
0232,06,16,      0.2500,      2.9000,      0.0000,      0.0000
0232,06,18,      0.2500,      7.3000,      0.0020,      0.0000
0232,06,21,      0.2500,      3.4000,      0.0000,      0.0000
0232,06,24,      0.2500,      1.1000,      0.0000,      0.0000
0232,07,07,      0.2500,      3.2000,      0.0002,      0.0000
0232,07,13,      0.2500,      2.6000,      0.0000,      0.0000
0232,07,14,      0.2500,      4.9000,      0.0001,      0.0000
0232,07,20,      0.2500,     12.7000,      0.8153,    104.7352
0232,07,21,      0.2500,     26.7000,     13.5124,   1862.8188
0232,08,09,      0.2500,      1.2000,      0.0000,      0.0000
0232,08,13,      0.2500,      8.4000,      0.0047,      0.0000
0232,08,19,      0.2500,     11.4000,      1.7738,    210.4928
0232,08,25,      0.2500,      2.0000,      0.0000,      0.0000
0232,08,30,      0.2500,      5.0000,      0.0108,      5.9430
0232,09,10,      0.2500,      2.3000,      0.0000,      0.0000
0232,09,11,      0.2500,      8.7000,      0.7031,    145.5489
0232,09,25,      0.2500,      8.4000,      0.0123,      4.1995
0232,09,29,      0.2500,     13.3000,      2.8749,    377.0980
0232,10,04,      0.2500,      6.2000,      0.0002,      0.0000
0232,10,05,      0.2500,     30.0000,     10.1347,    964.8041
0232,10,22,      0.2500,     16.5000,      0.0629,     18.5285
0232,10,29,      0.2500,      4.3000,      0.0000,      0.0000
0232,11,16,      0.2500,      6.4000,      0.0004,      0.0000
0232,11,26,      0.2500,      4.6000,      0.0002,      0.0000
0233,01,09,      0.2500,      4.7000,      0.0000,      0.0000
0233,04,03,      0.2500,      5.7000,      0.0001,      0.0000
0233,04,04,      0.2500,     24.3000,      5.6293,    488.8285
0233,04,19,      0.2500,      6.7000,      0.0019,      0.0000
0233,05,16,      0.2500,     12.6000,      0.8513,    114.5262
0233,05,21,      0.2500,     14.0000,      0.0023,      0.0000
0233,05,30,      0.2500,     14.5000,      0.0083,      0.0000
0233,06,01,      0.2500,      6.7000,      0.0239,     13.6571
0233,06,08,      0.2500,     22.7000,      6.3799,    604.8013
0233,06,12,      0.2500,     48.0000,     34.1898,   5399.0215
0233,06,16,      0.2500,      0.8000,      0.0000,      0.0000
0233,06,17,      0.2500,      8.4000,      0.0008,      0.0000
0233,06,21,      0.2500,      3.2000,      0.0000,      0.0000
0233,06,25,      0.2500,      4.5000,      0.0001,      0.0000
0233,06,26,      0.2500,      7.0000,      0.0180,     10.0440
0233,07,01,      0.2500,      8.7000,      0.1532,     43.2554
0233,07,11,      0.2500,     34.3000,     16.7742,   1600.4725
0233,07,12,      0.2500,     13.1000,      2.4083,    258.9401
0233,07,14,      0.2500,      4.8000,      0.0007,      0.0000
0233,07,23,      0.2500,      1.3000,      0.0000,      0.0000
0233,07,24,      0.2500,      8.3000,      0.0648,     29.9734
0233,08,10,      0.2500,      4.4000,      0.0010,      0.0000
0233,08,12,      0.2500,      3.4000,      0.0032,      1.1988
0233,08,23,      0.2500,     15.5000,      4.4859,    607.8206
0233,09,10,      0.2500,      5.2000,      0.0002,      0.0000
0233,09,11,      0.2500,     19.3000,      3.6986,    366.3554
0233,09,12,      0.2500,     11.8000,      2.1608,    239.2844
0233,09,15,      0.2500,     14.3000,      1.7780,    218.4327
0233,09,23,      0.2500,     21.5000,      4.8148,    401.3827
0233,09,25,      0.2500,      2.7000,      0.0000,      0.0000
0233,09,30,      0.2500,      3.8000,      0.0000,      0.0000
0234,04,04,      0.2500,      8.0000,      0.0131,      5.2076
0234,04,26,      0.2500,      2.7764,      0.0000,      0.0000
0234,04,28,      0.2500,      4.6000,      0.0000,      0.0000
0234,05,12,      0.2500,     10.4000,      0.0087,      0.0000
0234,05,17,      0.2500,      5.8000,      0.0000,      0.0000
0234,05,27,      0.2500,      9.2000,      0.0000,      0.0000
0234,06,01,      0.2500,      7.3000,      0.0088,      1.2972
0234,06,05,      0.2500,     10.6000,      0.0134,      0.8812
0234,06,09,      0.2500,      9.3000,      0.2122,     57.9193
0234,06,18,      0.2500,     10.7000,      0.0992,     27.5553
0234,07,05,      0.2500,      5.2000,      0.0123,      7.3336
0234,07,06,      0.2500,      7.3000,      0.2137,     62.7038
0234,07,08,      0.2500,     26.9000,     16.6279,   2732.2065
0234,07,11,      0.2500,      5.3000,      0.0084,      3.8195
0234,07,12,      0.2500,      7.3000,      0.0798,     37.4087
0234,07,13,      0.2500,      2.8000,      0.0000,      0.0000
0234,07,14,      0.2500,     10.4000,      0.4233,     63.6241
0234,07,15,      0.2500,      4.9000,      0.0148,      8.4219
0234,07,18,      0.2500,      1.7000,      0.0000,      0.0000
0234,08,24,      0.2500,     14.1000,      2.6133,    340.9135
0234,09,06,      0.2500,     23.9000,      5.2327,    440.1428
0234,10,01,      0.2500,      1.6000,      0.0000,      0.0000
0234,11,07,      0.2500,      9.5016,      1.2611,    180.2214
0235,01,18,      0.2500,      3.9960,      0.0002,      0.0000
0235,01,27,      0.2500,      2.4499,      0.0000,      0.0000
0235,04,05,      0.2500,      4.2000,      0.0000,      0.0000
0235,04,15,      0.2500,      5.2175,      0.0000,      0.0000
0235,04,27,      0.2500,     23.0415,      0.0000,      0.0000
0235,05,17,      0.2500,      8.7000,      0.0108,      1.1983
0235,05,20,      0.2500,      8.0000,      0.0008,      0.0000
0235,05,28,      0.2500,     15.5000,      0.0267,      6.0267
0235,05,31,      0.2500,     10.0000,      0.0075,      0.0000
0235,06,02,      0.2500,      3.7000,      0.0003,      0.0000
0235,06,06,      0.2500,      6.9000,      0.0013,      0.0000
0235,06,10,      0.2500,      9.9000,      0.0466,     20.7412
0235,06,16,      0.2500,      3.6000,      0.0000,      0.0000
0235,06,17,      0.2500,      2.2000,      0.0001,      0.0000
0235,08,10,      0.2500,      8.5000,      0.3850,     95.0644
0235,08,14,      0.2500,     17.6000,      8.3157,   1329.9656
0235,10,16,      0.2500,     11.1000,      1.4782,    195.6920
0235,10,30,      0.2500,     10.1024,      0.0050,      0.0000
0235,11,13,      0.2500,      8.2000,      0.0128,      1.8193
0236,01,11,      0.2500,      7.5875,      0.0000,      0.0000
0236,03,05,      0.2500,      3.2831,      0.0000,      0.0000
0236,04,07,      0.2500,      2.3956,      0.0000,      0.0000
0236,04,30,      0.2500,      6.3000,      0.0010,      0.0000
0236,05,01,      0.2500,      4.1000,      0.0000,      0.0000
0236,05,04,      0.2500,      9.6000,      0.0016,      0.0000
0236,05,07,      0.2500,      8.8000,      0.0000,      0.0000
0236,05,13,      0.2500,      3.7000,      0.0000,      0.0000
0236,05,19,      0.2500,     21.9000,      3.4582,    296.0296
0236,05,20,      0.2500,      2.8000,      0.0000,      0.0000
0236,06,08,      0.2500,      6.6000,      0.0093,      3.4880
0236,06,26,      0.2500,     14.8000,      2.8624,    321.1172
0236,06,27,      0.2500,      3.7000,      0.0000,      0.0000
0236,07,01,      0.2500,      5.6000,      0.0032,      0.0000
0236,07,09,      0.2500,      4.3000,      0.0016,      0.0000
0236,07,10,      0.2500,      3.7000,      0.0014,      0.0000
0236,07,31,      0.2500,      9.3000,      0.8588,    161.0059
0236,08,17,      0.2500,     16.7000,      7.3619,   1028.9999
0236,08,22,      0.2500,      3.5000,      0.0003,      0.0000
0236,09,08,      0.2500,      4.0000,      0.0000,      0.0000
